# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	227608	227883	-	GJIDJL_00220	188.0	2.6e-64	1.0	1.0	1.0	IS:IS1A
contig_1	cds	228296	229558	-	GJIDJL_00221	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000232234D
contig_1	tRNA	229756	229831	-	GJIDJL_00222	75.3	-	-	-	-	-
contig_1	cds	229937	230644	-	GJIDJL_00223	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QHF8
contig_1	cds	231042	233177	+	GJIDJL_00224	1433.0	0.0	1.0	1.0	0.987	BlastRules:WP_001326492
contig_1	cds	233227	234483	-	GJIDJL_00225	812.0	2.0e-300	1.0	1.0	1.0	BlastRules:WP_001049791
contig_1	cds	234685	235764	-	GJIDJL_00226	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZR89
contig_1	cds	235829	236104	-	GJIDJL_00227	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8P3
contig_1	cds	236132	237184	-	GJIDJL_00228	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093DS58
contig_1	cds	237345	238064	+	GJIDJL_00229	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8I5
contig_1	cds	238064	238390	+	GJIDJL_00230	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P38521
contig_1	cds	238574	239293	+	GJIDJL_00231	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADS9
contig_1	cds	239469	240515	+	GJIDJL_00232	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R5G0
contig_1	cds	240632	241639	+	GJIDJL_00233	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QHE9
contig_1	ncRNA	241663	241733	+	GJIDJL_00234	61.0	2.0e-08	-	-	-	RFAM:RF02564
contig_1	cds	241794	242930	-	GJIDJL_00235	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A086U6C7
contig_1	cds	242923	243516	-	GJIDJL_00236	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R8R4
contig_1	cds	243524	243814	-	GJIDJL_00237	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7MME1
contig_1	cds	243811	244377	-	GJIDJL_00238	347.0	5.2e-124	1.0	1.0	1.0	BlastRules:WP_001094831
contig_1	cds	244395	245099	-	GJIDJL_00239	459.0	3.8e-167	1.0	1.0	1.0	BlastRules:WP_000997795
contig_1	cds	245117	246097	+	GJIDJL_00240	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A233WYF7
contig_1	cds	246273	246689	-	GJIDJL_00241	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8I1
contig_1	cds	246689	247324	-	GJIDJL_00242	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8W5
contig_1	cds	247361	248311	-	GJIDJL_00243	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P04425
contig_1	cds	248324	249055	-	GJIDJL_00244	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QKU0
contig_1	cds	249135	249842	-	GJIDJL_00245	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P25736
contig_1	cds	249937	250392	-	GJIDJL_00246	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7UHZ1
contig_1	cds	250511	251905	-	GJIDJL_00247	896.0	0.0	1.0	1.0	1.0	BlastRules:WP_001112301
contig_1	cds	252341	253495	-	GJIDJL_00248	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A817
contig_1	cds	254290	256266	+	GJIDJL_00249	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8XCX9
contig_1	cds	256412	257143	+	GJIDJL_00250	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B1L564
contig_1	cds	257279	258199	+	GJIDJL_00251	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LFJ6
contig_1	cds	258405	259163	-	GJIDJL_00252	467.0	1.9e-169	1.0	1.0	0.992	BlastRules:WP_001326497
contig_1	cds	259441	261432	+	GJIDJL_00253	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P27302
contig_1	cds	261746	262189	+	GJIDJL_00254	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69824
contig_1	cds	262217	263605	+	GJIDJL_00255	894.0	0.0	1.0	1.0	0.998	BlastRules:WP_000428805
contig_1	cds	263620	264897	+	GJIDJL_00256	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QHD0
contig_1	cds	264894	265859	+	GJIDJL_00257	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7UBP3
contig_1	cds	265881	266390	+	GJIDJL_00258	327.0	7.4e-117	1.0	1.0	0.970	BlastRules:WP_000224147
contig_1	cds	266387	267100	+	GJIDJL_00259	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7Q9J5
contig_1	cds	267072	267749	-	GJIDJL_00260	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A099AZG0
contig_1	cds	267743	268420	-	GJIDJL_00261	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061KUW9
contig_1	cds	268408	269115	-	GJIDJL_00262	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066R8H6
contig_1	cds	269116	269694	-	GJIDJL_00263	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R8N0
contig_1	cds	269717	270148	-	GJIDJL_00264	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RFV6
contig_1	cds	270520	271539	+	GJIDJL_00265	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9B6
contig_1	cds	271589	272752	+	GJIDJL_00266	725.0	5.0e-267	1.0	1.0	0.979	BlastRules:WP_000111274
contig_1	cds	272967	274046	+	GJIDJL_00267	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AB71
contig_1	ncRNA	274132	274174	-	GJIDJL_00268	47.4	3.3e-06	-	-	-	RFAM:RF02751
contig_1	cds	274404	275264	+	GJIDJL_00269	487.0	2.2e-176	1.0	1.0	1.0	BlastRules:WP_000389818
contig_1	cds	275403	276038	+	GJIDJL_00270	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8FE55
contig_1	cds	276131	276871	+	GJIDJL_00271	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADS6
contig_1	cds	277038	277934	+	GJIDJL_00272	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P52044
contig_1	cds	277931	279409	-	GJIDJL_00273	966.0	0.0	1.0	1.0	0.992	BlastRules:WP_000449965
contig_1	cds	279433	280218	-	GJIDJL_00274	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P52045
contig_1	cds	280229	281224	-	GJIDJL_00275	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P27254
contig_1	cds	281217	282509	-	GJIDJL_00276	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XY88
contig_1	cds	282633	283361	-	GJIDJL_00277	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB38EVF8
contig_1	cds	283565	284458	-	GJIDJL_00278	589.0	2.9e-216	1.0	1.0	1.0	BlastRules:WP_000828351
contig_1	cds	284841	285500	+	GJIDJL_00279	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A1AFA2
contig_1	cds	285756	286988	+	GJIDJL_00280	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9T0
contig_1	ncRNA	287201	287351	-	GJIDJL_00281	134.3	9.7e-22	-	-	-	RFAM:RF00113
contig_1	sorf	287217	287276	+	GJIDJL_00282	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2A2XIF8
contig_1	ncRNA	287593	287743	-	GJIDJL_00283	137.1	3.0e-22	-	-	-	RFAM:RF00113
contig_1	sorf	287609	287668	+	GJIDJL_00284	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1M3S178
contig_1	cds	287769	288371	-	GJIDJL_00285	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC28
contig_1	ncRNA	288392	288575	-	GJIDJL_00286	139.9	1.2e-25	-	-	-	RFAM:RF00013
contig_1	cds	288617	288946	-	GJIDJL_00287	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q1JQN5
contig_1	cds	289114	289692	+	GJIDJL_00288	387.0	6.9e-140	1.0	1.0	1.0	BlastRules:WP_001295378
contig_1	cds	289718	291043	+	GJIDJL_00289	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R8K6
contig_1	cds	291040	292218	+	GJIDJL_00290	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QFT7
contig_1	cds	292241	293443	+	GJIDJL_00291	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W8SWT0
contig_1	sorf	293517	293600	-	GJIDJL_00292	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3L2QNY4
contig_1	cds	293891	294985	+	GJIDJL_00293	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P27248
contig_1	cds	295009	295398	+	GJIDJL_00294	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6T9
contig_1	cds	295517	298390	+	GJIDJL_00295	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LF89
contig_1	cds	298651	299394	+	GJIDJL_00296	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P52037
contig_1	cds	299451	300884	-	GJIDJL_00297	1011.0	0.0	1.0	1.0	0.996	BlastRules:WP_001336277
contig_1	cds	300929	301240	+	GJIDJL_00298	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZR09
contig_1	cds	301404	302063	+	GJIDJL_00299	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67153
contig_1	cds	302141	303121	-	GJIDJL_00300	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADE8
contig_1	cds	303364	303630	+	GJIDJL_00301	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64559
contig_1	cds	303611	304018	+	GJIDJL_00302	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RPF8
contig_1	cds	304058	304579	-	GJIDJL_00303	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABY4
contig_1	cds	304691	305587	+	GJIDJL_00304	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8P8
contig_1	cds	305612	306322	+	GJIDJL_00305	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RGX5
contig_1	cds	306328	308061	+	GJIDJL_00306	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QFU8
contig_1	cds	308369	309250	+	GJIDJL_00307	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7UHU0
contig_1	cds	309260	310777	+	GJIDJL_00308	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q83JU6
contig_1	cds	310820	311368	-	GJIDJL_00309	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1X0YP52
contig_1	cds	311491	311616	-	GJIDJL_00310	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C1P614
contig_1	cds	311618	313066	-	GJIDJL_00311	905.0	0.0	1.0	1.0	0.998	BlastRules:WP_001295374
contig_1	cds	313502	315421	+	GJIDJL_00312	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C3HMN1
contig_1	cds	315421	315909	+	GJIDJL_00313	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q46819
contig_1	cds	315945	317312	-	GJIDJL_00314	838.0	1.6e-309	1.0	1.0	1.0	BlastRules:WP_000012163
contig_1	cds	317348	318664	-	GJIDJL_00315	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Q6AS36
contig_1	cds	318682	320082	-	GJIDJL_00316	870.0	0.0	1.0	1.0	0.998	BlastRules:WP_001280192
contig_1	cds	320247	323117	-	GJIDJL_00317	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A024LAT4
contig_1	cds	323114	323893	-	GJIDJL_00318	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64557
contig_1	cds	323944	325272	-	GJIDJL_00319	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QTP6
contig_1	cds	325275	328373	-	GJIDJL_00320	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XWC8
contig_1	cds	328695	329273	-	GJIDJL_00321	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QCN1
contig_1	cds	329376	330146	+	GJIDJL_00322	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q46809
contig_1	cds	330194	331819	+	GJIDJL_00323	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093DFG0
contig_1	cds	331860	332792	-	GJIDJL_00324	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q46807
contig_1	cds	332840	334225	-	GJIDJL_00325	942.0	0.0	1.0	1.0	0.996	BlastRules:WP_001264442
contig_1	cds	334278	335489	-	GJIDJL_00326	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QCN6
contig_1	cds	335547	336743	-	GJIDJL_00327	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66899
contig_1	cds	336801	337988	-	GJIDJL_00328	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RPC3
contig_1	cds	338467	340245	+	GJIDJL_00329	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QL09
contig_1	cds	340285	340764	-	GJIDJL_00330	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093G762
contig_1	cds	340761	341639	-	GJIDJL_00331	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q46800
contig_1	cds	341650	343947	-	GJIDJL_00332	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q46799
contig_1	cds	344362	345117	+	GJIDJL_00333	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QQW6
contig_1	tRNA	345196	345269	+	GJIDJL_00334	81.1	-	-	-	-	-
contig_1	cds	345503	347113	+	GJIDJL_00335	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A400XE79
contig_1	cds	347245	347610	+	GJIDJL_00336	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QJX3
contig_1	cds	347851	348267	+	GJIDJL_00337	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3M1F9
contig_1	cds	348362	348847	+	GJIDJL_00338	293.0	1.1e-99	1.0	0.904	0.981	UniRef:UniRef90_A0A377D8A9
contig_1	cds	348857	349117	+	GJIDJL_00339	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q3SBB7
contig_1	cds	349119	349886	+	GJIDJL_00340	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QVE5
contig_1	cds	349895	350566	+	GJIDJL_00341	353.0	2.2e-122	1.0	1.132	0.883	UniRef:UniRef90_A0A244BLQ4
contig_1	cds	350563	350730	+	GJIDJL_00342	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAQ1T8D9
contig_1	cds	350757	351119	+	GJIDJL_00343	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q3SBC6
contig_1	cds	351181	351474	-	GJIDJL_00344	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q3SBC7
contig_1	cds	351476	351976	-	GJIDJL_00345	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7Q9F6
contig_1	cds	352234	353415	+	GJIDJL_00346	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R546
contig_1	cds	353429	353584	+	GJIDJL_00347	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q93RC9
contig_1	cds	353812	353976	+	GJIDJL_00348	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q93RD0
contig_1	cds	354017	354751	+	GJIDJL_00349	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q3SBD1
contig_1	cds	354767	355348	+	GJIDJL_00350	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7Z8DWB8
contig_1	cds	355565	355996	+	GJIDJL_00351	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061KZ69
contig_1	cds	356217	356372	+	GJIDJL_00352	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QVD3
contig_1	cds	356406	356849	+	GJIDJL_00353	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QVD3
contig_1	cds	356894	357268	-	GJIDJL_00354	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q46790
contig_1	cds	357453	357671	-	GJIDJL_00355	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q46789
contig_1	cds	357839	359215	-	GJIDJL_00356	857.0	4.8e-317	1.0	1.0	0.952	BlastRules:WP_000362668
contig_1	cds	359550	360041	-	GJIDJL_00357	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R531
contig_1	cds	360319	360756	-	GJIDJL_00358	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D0N8R4
contig_1	cds	360950	361375	+	GJIDJL_00359	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A023JUC7
contig_1	cds	361351	361491	+	GJIDJL_00360	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J1WGD0
contig_1	cds	361524	362006	-	GJIDJL_00361	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q46943
contig_1	cds	361999	362808	-	GJIDJL_00362	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R526
contig_1	cds	362929	363060	+	GJIDJL_00363	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QH52
contig_1	cds	363142	363774	-	GJIDJL_00364	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E1LBS9
contig_1	cds	364234	365463	-	GJIDJL_00365	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P63340
contig_1	cds	365718	366899	+	GJIDJL_00366	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LF21
contig_1	cds	367186	368022	+	GJIDJL_00367	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LF20
contig_1	cds	368052	368813	+	GJIDJL_00368	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RGS0
contig_1	cds	369128	370546	+	GJIDJL_00369	902.0	0.0	1.0	1.0	1.0	BlastRules:WP_000256438
contig_1	cds	370675	371367	+	GJIDJL_00370	458.0	1.1e-166	1.0	1.0	0.996	BlastRules:WP_000848659
contig_1	cds	371354	372289	-	GJIDJL_00371	592.0	5.2e-217	1.0	1.0	0.994	BlastRules:WP_000741825
contig_1	cds	372411	373673	+	GJIDJL_00372	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P00861
contig_1	cds	373680	374711	-	GJIDJL_00373	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QH46
contig_1	ncRNA	374925	375006	+	GJIDJL_00374	86.2	6.4e-15	-	-	-	RFAM:RF00079
contig_1	ncRNA	375122	375209	+	GJIDJL_00375	96.7	4.2e-17	-	-	-	RFAM:RF00079
contig_1	cds	375297	377456	+	GJIDJL_00376	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LF13
contig_1	cds	377449	378642	+	GJIDJL_00377	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P39196
contig_1	cds	378674	379714	-	GJIDJL_00378	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XUY3
contig_1	cds	379822	380040	-	GJIDJL_00379	143.0	4.8e-47	1.0	1.0	1.0	BlastRules:WP_000758655
contig_1	cds	380178	380891	-	GJIDJL_00380	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67127
contig_1	cds	380960	381649	-	GJIDJL_00381	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZQT7
contig_1	cds	381835	381981	+	GJIDJL_00382	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A385XJL2
contig_1	cds	382334	382864	+	GJIDJL_00383	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A776
contig_1	cds	382877	385123	+	GJIDJL_00384	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SWI7
contig_1	cds	385274	386149	+	GJIDJL_00385	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60955
contig_1	cds	386156	386950	+	GJIDJL_00386	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A884
contig_1	cds	387135	387605	+	GJIDJL_00387	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P33554
contig_1	cds	387596	388159	+	GJIDJL_00388	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LF00
contig_1	cds	388156	388563	+	GJIDJL_00389	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QNY3
contig_1	cds	388548	388871	+	GJIDJL_00390	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LEZ7
contig_1	cds	388884	392252	+	GJIDJL_00391	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LEZ9
contig_1	cds	392428	395316	+	GJIDJL_00392	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LEZ8
contig_1	cds	395309	398851	+	GJIDJL_00393	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LEZ3
contig_1	cds	398851	400677	+	GJIDJL_00394	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P04993
contig_1	cds	400739	402070	-	GJIDJL_00395	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6C5
contig_1	cds	402302	403555	+	GJIDJL_00396	788.0	7.5e-291	1.0	1.0	1.0	BlastRules:WP_000016907
contig_1	tRNA	403629	403705	-	GJIDJL_00397	77.5	-	-	-	-	-
contig_1	tRNA	403738	403814	-	GJIDJL_00398	77.5	-	-	-	-	-
contig_1	tRNA	403848	403924	-	GJIDJL_00399	77.5	-	-	-	-	-
contig_1	cds	404133	405230	+	GJIDJL_00400	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A935
contig_1	cds	405307	406113	+	GJIDJL_00401	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q46927
contig_1	cds	406164	406607	-	GJIDJL_00402	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LEY6
contig_1	cds	406607	407812	-	GJIDJL_00403	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q46925
contig_1	cds	408004	408231	+	GJIDJL_00404	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65292
contig_1	ncRNA	408248	408453	-	GJIDJL_00405	199.0	1.9e-26	-	-	-	RFAM:RF00022
contig_1	cds	408582	409499	+	GJIDJL_00406	600.0	1.4e-220	1.0	1.0	1.0	BlastRules:WP_000044401
contig_1	cds	409518	409913	+	GJIDJL_00407	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADR2
contig_1	cds	409906	411006	+	GJIDJL_00408	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADR6
contig_1	cds	411050	411781	-	GJIDJL_00409	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACK8
contig_1	cds	411839	412261	-	GJIDJL_00410	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEN8
contig_1	cds	412263	413681	-	GJIDJL_00411	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W8T5T4
contig_1	cds	413790	415565	-	GJIDJL_00412	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LEY2
contig_1	cds	415598	416914	-	GJIDJL_00413	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P11551
contig_1	cds	417461	418108	+	GJIDJL_00414	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RJV1
contig_1	cds	418136	419284	+	GJIDJL_00415	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9S1
contig_1	cds	419339	420184	-	GJIDJL_00416	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J1ZC23
contig_1	cds	420206	421573	-	GJIDJL_00417	892.0	0.0	1.0	1.0	0.996	BlastRules:WP_000626422
contig_1	cds	421631	422920	-	GJIDJL_00418	805.0	3.8e-297	1.0	1.0	1.0	BlastRules:WP_000450476
contig_1	cds	423477	424841	-	GJIDJL_00419	900.0	0.0	1.0	1.0	1.0	BlastRules:WP_000627995
contig_1	cds	424953	425801	-	GJIDJL_00420	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZQN7
contig_1	cds	425869	426414	+	GJIDJL_00421	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8U0
contig_1	ncRNA	426634	426993	+	GJIDJL_00422	380.5	2.1e-41	-	-	-	RFAM:RF00018
contig_1	cds	427036	427365	+	GJIDJL_00423	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q46919
contig_1	cds	427365	427685	+	GJIDJL_00424	214.0	3.1e-70	1.0	0.809	0.962	UniRef:UniRef90_A0A377CWE3
contig_1	cds	427740	428147	+	GJIDJL_00425	246.0	4.3e-82	0.919	0.886	0.952	UniRef:UniRef90_UPI00301CDDBA
contig_1	cds	428165	428614	+	GJIDJL_00426	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65367
contig_1	cds	429049	430401	+	GJIDJL_00427	887.0	0.0	1.0	1.0	0.998	BlastRules:WP_000097072
contig_1	cds	430403	430750	+	GJIDJL_00428	228.0	1.0e-75	0.983	0.942	1.0	UniRef:UniRef90_A0A377D8G4
contig_1	cds	430757	431743	+	GJIDJL_00429	691.0	3.7e-251	1.0	0.845	0.988	UniRef:UniRef90_A0A377C0P4
contig_1	cds	431764	433104	+	GJIDJL_00430	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RPS4
contig_1	cds	433336	436092	-	GJIDJL_00431	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEC5
contig_1	cds	436149	437450	+	GJIDJL_00432	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A8KJH9
contig_1	cds	437498	439732	+	GJIDJL_00433	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG20
contig_1	cds	439810	440058	+	GJIDJL_00434	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE72
contig_1	cds	440058	440393	+	GJIDJL_00435	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RPS0
contig_1	cds	440464	441255	+	GJIDJL_00436	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEY3
contig_1	cds	441483	443120	+	GJIDJL_00437	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7E5
contig_1	cds	443208	444506	+	GJIDJL_00438	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6P9
contig_1	cds	444566	445270	-	GJIDJL_00439	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B1DX66
contig_1	cds	445452	445592	-	GJIDJL_00440	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B1IQK7
contig_1	cds	445731	446402	+	GJIDJL_00441	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64554
contig_1	cds	448202	449680	-	GJIDJL_00442	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A086U1W8
contig_1	cds	449707	450984	-	GJIDJL_00443	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A086U1W9
contig_1	cds	451303	452088	+	GJIDJL_00444	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037YBB0
